日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20190228,1677,上場インデックスファンド海外債券（ＦＴＳＥ　ＷＧＢＩ）毎月分配型,ETF・ETN,-,-,-,-,-,-
20190228,1678,ＮＥＸＴ　ＦＵＮＤＳ　インド株式指数・Ｎｉｆｔｙ　５０連動型上場投信,ETF・ETN,-,-,-,-,-,-
20190228,1679,Ｓｉｍｐｌｅ－Ｘ　ＮＹダウ・ジョーンズ・インデックス上場投信,ETF・ETN,-,-,-,-,-,-
20190228,1680,上場インデックスファンド海外先進国株式（ＭＳＣＩ－ＫＯＫＵＳＡＩ）,ETF・ETN,-,-,-,-,-,-
20190228,1681,上場インデックスファンド海外新興国株式（ＭＳＣＩエマージング）,ETF・ETN,-,-,-,-,-,-
20190228,1682,ＮＥＸＴ　ＦＵＮＤＳ　日経・東商取白金指数連動型上場投信,ETF・ETN,-,-,-,-,-,-
20190228,1683,Ｏｎｅ　ＥＴＦ　国内金先物,ETF・ETN,-,-,-,-,-,-
20190228,1684,ＥＴＦＳ　総合上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1685,ＥＴＦＳ　エネルギー上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1686,ＥＴＦＳ　産業用金属上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1687,ＥＴＦＳ　農産物上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1688,ＥＴＦＳ　穀物上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1689,ＥＴＦＳ　天然ガス上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1690,ＥＴＦＳ　ＷＴＩ　原油上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1691,ＥＴＦＳ　ガソリン上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1692,ＥＴＦＳ　アルミニウム上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1693,ＥＴＦＳ　銅上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1694,ＥＴＦＳ　ニッケル上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1695,ＥＴＦＳ　小麦上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1696,ＥＴＦＳ　とうもろこし上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1697,ＥＴＦＳ　大豆上場投資信託,ETF・ETN,-,-,-,-,-,-
20190228,1698,上場インデックスファンド日本高配当（東証配当フォーカス１００）,ETF・ETN,-,-,-,-,-,-
20190228,1699,ＮＥＸＴ　ＦＵＮＤＳ　ＮＯＭＵＲＡ原油インデックス連動型上場投信,ETF・ETN,-,-,-,-,-,-
20190228,1711,省電舎ホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1712,ダイセキ環境ソリューション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1716,第一カッター興業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1717,明豊ファシリティワークス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1718,美樹工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1719,安藤・間,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1720,東急建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1721,コムシスホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1722,ミサワホーム,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1723,日本電技,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1724,シンクレイヤ,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1726,ビーアールホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1728,ミサワホーム中国,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1730,麻生フオームクリート,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1736,オーテック,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1737,三井金属エンジニアリング,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1739,シード平和,JASDAQ(グロース・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1743,コーアツ工業,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1757,クレアホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1758,太洋基礎工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1762,高松コンストラクショングループ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1764,工藤建設,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1766,東建コーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1768,ソネック,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1770,藤田エンジニアリング,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1773,ワイ・ティー・エル・コーポレーション・バーハッド,市場第一部（外国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1775,富士古河Ｅ＆Ｃ,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1776,三井住建道路,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1780,ヤマウラ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1782,常磐開発,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1783,アジアゲートホールディングス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1787,ナカボーテック,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1788,三東工業社,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1789,ＥＴＳホールディングス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1793,大本組,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1795,マサル,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1798,守谷商会,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1799,第一建設工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1801,大成建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1802,大林組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1803,清水建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1805,飛島建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1807,佐藤渡辺,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1808,長谷工コーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1810,松井建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1811,錢高組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1812,鹿島建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1813,不動テトラ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1814,大末建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1815,鉄建建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1820,西松建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1821,三井住友建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1822,大豊建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1824,前田建設工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1826,佐田建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1827,ナカノフドー建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1828,田辺工業,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1833,奥村組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1835,東鉄工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1840,土屋ホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1841,サンユー建設,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1844,大盛工業,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1847,イチケン,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1848,富士ピー・エス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1850,南海辰村建設,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1852,淺沼組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1853,森組,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1860,戸田建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1861,熊谷組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1865,青木あすなろ建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1866,北野建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1867,植木組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1870,矢作建設工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1871,ピーエス三菱,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1873,日本ハウスホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1878,大東建託,市場第一部（内国株）,2050,建設業,3,建設・資材 ,2,TOPIX Large70
20190228,1879,新日本建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1881,ＮＩＰＰＯ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1882,東亜道路工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1883,前田道路,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1884,日本道路,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1885,東亜建設工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1888,若築建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1890,東洋建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1893,五洋建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1897,金下建設,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1898,世紀東急工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1899,福田組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1904,大成温調,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1905,テノックス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1906,細田工務店,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1909,日本ドライケミカル,市場第一部（内国株）,3600,機械,8,機械 ,7,TOPIX Small 2
20190228,1911,住友林業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1914,日本基礎技術,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1921,巴コーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1925,大和ハウス工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,2,TOPIX Large70
20190228,1926,ライト工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1928,積水ハウス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,2,TOPIX Large70
20190228,1929,日特建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1930,北陸電気工事,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1934,ユアテック,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1938,日本リーテック,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1939,四電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1941,中電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1942,関電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1944,きんでん,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1945,東京エネシス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1946,トーエネック,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1948,弘電社,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1949,住友電設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1950,日本電設工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1951,協和エクシオ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1952,新日本空調,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1954,日本工営,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,1959,九電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1960,サンテック,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1961,三機工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1963,日揮,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20190228,1964,中外炉工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1965,テクノ菱和,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1966,高田工業所,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1967,ヤマト,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1968,太平電業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1969,高砂熱学工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1971,中央ビルト工業,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20190228,1972,三晃金属工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1973,ＮＥＣネッツエスアイ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20190228,1975,朝日工業社,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1976,明星工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1979,大氣社,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1980,ダイダン,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1981,協和日成,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1982,日比谷総合設備,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20190228,1983,東芝プラントシステム,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20190228,1992,神田通信機,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1994,高橋カーテンウォール工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,1997,暁飯島工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20190228,2001,日本製粉,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20190228,2002,日清製粉グループ本社,市場第一部（内国株）,3050,食料品,1,食品 ,4,TOPIX Mid400
20190228,2003,日東富士製粉,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20190228,2004,昭和産業,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20190228,2009,鳥越製粉,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20190228,2031,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2032,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2033,ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2034,ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2035,ＮＥＸＴ　ＮＯＴＥＳ　日経平均ＶＩ先物指数　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2036,ＮＥＸＴ　ＮＯＴＥＳ　日経・ＴＯＣＯＭ　金　ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2037,ＮＥＸＴ　ＮＯＴＥＳ　日経・ＴＯＣＯＭ　金　ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2038,ＮＥＸＴ　ＮＯＴＥＳ　日経・ＴＯＣＯＭ　原油　ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2039,ＮＥＸＴ　ＮＯＴＥＳ　日経・ＴＯＣＯＭ　原油　ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2040,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ダブル・ブル・ドルヘッジ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2041,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ベア・ドルヘッジ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2042,ＮＥＸＴ　ＮＯＴＥＳ　東証マザーズ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2043,ＮＥＸＴ　ＮＯＴＥＳ　ＳＴＯＸＸ　アセアン好配当５０（円、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2044,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ５００　配当貴族（ネットリターン）　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20190228,2045,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ　シンガポール　リート（ネットリターン）　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
